Time,Disturbance,Actuator,Error,RMS_E
0.414005,0.298161,-1,0.487887,0
0.414255,0.306911,-1,0.474493,0
0.414505,0.296673,-1,0.419307,0
0.414755,0.285763,-1,0.324847,0
0.415005,0.288765,-1,0.223867,0
0.415255,0.312366,-0.566929,0.141392,0
0.415505,0.353345,0.0944882,0.089014,0
0.415755,0.39921,0.771654,0.0391053,0
0.416005,0.431345,1,0.00746648,0
0.416255,0.4299,1,-0.031935,0
0.416505,0.379193,1,-0.0677012,0
0.416755,0.27241,1,-0.102334,0
0.417005,0.114235,1,-0.139981,0
0.417255,-0.0790464,1,-0.184236,0
0.417506,-0.282359,1,-0.207467,0
0.417756,-0.466568,1,-0.216202,0
0.418006,-0.604467,1,-0.197539,0
0.418256,-0.676321,1,-0.138666,0
0.418506,-0.673877,0.433071,-0.0435854,0
0.418756,-0.60183,-0.370079,0.0724787,0
0.419006,-0.476516,-1,0.191524,0
0.419256,-0.321988,-1,0.296122,0
0.419506,-0.164615,-1,0.353904,0
0.419756,-0.0273318,-1,0.34618,0
0.420006,0.0750313,-1,0.253902,0
0.420256,0.13832,-1,0.100538,0
0.420506,0.168932,-1,-0.0818031,0
0.420756,0.181034,-1,-0.276506,0
0.421006,0.192055,-1,-0.424697,0
0.421256,0.217327,-1,-0.514921,0
0.421506,0.265446,-0.685039,-0.522818,0
0.421756,0.33536,0.0551181,-0.451716,0
0.422006,0.416077,0.732283,-0.315176,0
0.422256,0.488964,1,-0.133859,0
0.422506,0.532205,1,0.0527069,0
0.422756,0.526211,1,0.237088,0
0.423006,0.458905,1,0.383331,0
0.423256,0.329318,1,0.477003,0
0.423506,0.14878,1,0.51322,0
0.423756,-0.0607192,1,0.49438,0
0.424006,-0.270595,1,0.427642,0
0.424256,-0.451338,1,0.337713,0
0.424506,-0.578481,1,0.232279,0
0.424756,-0.637379,1,0.14474,0
0.425006,-0.625849,1,0.0662893,0
0.425256,-0.55407,1,0.012588,0
0.425506,-0.441687,1,-0.0264248,0
0.425756,-0.31299,1,-0.0683149,0
0.426006,-0.191216,0.795276,-0.106611,0
0.426256,-0.0934381,0.425197,-0.147712,0
0.426506,-0.0270932,-0.0472441,-0.190261,0
0.426756,0.0109046,-0.590551,-0.213174,0
0.427006,0.032357,-1,-0.228298,0
0.427256,0.0538061,-1,-0.193776,0
0.427506,0.0913659,-1,-0.133348,0
0.427756,0.155692,-1,-0.0257864,0
0.428006,0.248306,-1,0.102716,0
0.428256,0.360334,-1,0.242861,0
0.428506,0.473877,-1,0.372152,0
0.428756,0.565809,-1,0.468827,0
0.429006,0.613111,-1,0.522362,0
0.429256,0.598408,-0.598425,0.496279,0
0.429506,0.514514,-0.173228,0.392395,0
0.429756,0.366753,0.251969,0.212197,0
0.430006,0.172448,0.692913,-0.0061406,0
0.430256,-0.0422028,1,-0.245239,0
0.430506,-0.24725,1,-0.453365,0
0.430756,-0.415052,1,-0.591035,0
0.431006,-0.525672,1,-0.657079,0
0.431256,-0.570556,1,-0.625121,0
0.431506,-0.553545,1,-0.507734,0
0.431756,-0.489242,1,-0.344856,0
0.432006,-0.398834,1,-0.144974,0
0.432256,-0.304735,1,0.0422124,0
0.432506,-0.225158,0.511811,0.192477,0
0.432756,-0.169999,-0.551181,0.301,0
0.433006,-0.138937,-1,0.347233,0
0.433256,-0.122325,-1,0.350718,0
0.433506,-0.104376,-1,0.321796,0
0.433756,-0.0680879,-1,0.269855,0
0.434006,-0.000489818,-1,0.195927,0
0.434256,0.103064,-1,0.138518,0
0.434506,0.236594,-1,0.0855276,0
0.434756,0.383924,-1,0.0650729,0
0.435006,0.521645,-1,0.051008,0
0.435256,0.624128,-0.519685,0.0427639,0
0.435506,0.669189,0.314961,0.00620827,0
0.435756,0.643352,1,-0.0364111,0
0.436006,0.545181,1,-0.118039,0
0.436256,0.386062,1,-0.190824,0
0.436506,0.188129,1,-0.260645,0
0.436756,-0.0201252,1,-0.280883,0
0.437006,-0.20965,1,-0.254549,0
0.437256,-0.356683,1,-0.179653,0
0.437506,-0.447211,1,-0.052063,0
0.437756,-0.47917,1,0.104586,0
0.438006,-0.461841,1,0.25915,0
0.438256,-0.412733,1,0.380219,0
0.438506,-0.352582,1,0.462322,0
0.438756,-0.299917,0.748031,0.472299,0
0.439007,-0.26639,-0.0551181,0.41479,0
0.439257,-0.254033,-0.92126,0.290242,0
0.439507,-0.25508,-1,0.132696,0
0.439757,-0.254455,-1,-0.0420254,0
0.440007,-0.23419,-1,-0.205424,0
0.440257,-0.178726,-1,-0.347988,0
0.440507,-0.0798297,-1,-0.430146,0
0.440757,0.060329,-1,-0.441304,0
0.441007,0.228435,-1,-0.393442,0
0.441257,0.40213,-1,-0.290482,0
0.441507,0.554378,-0.929134,-0.157501,0
0.441757,0.659149,-0.370079,-0.0234164,0
0.442007,0.697051,0.0472441,0.0844919,0
0.442257,0.659718,0.322835,0.1602,0
0.442507,0.55174,0.472441,0.186583,0
0.442757,0.38981,0.559055,0.171506,0
0.443007,0.19922,0.653543,0.15295,0
0.443257,0.00858537,0.811024,0.122594,0
0.443507,-0.156139,1,0.114194,0
0.443757,-0.276763,1,0.126268,0
0.444007,-0.346001,1,0.145318,0
0.444257,-0.368097,1,0.184129,0
0.444507,-0.356634,1,0.220254,0
0.444757,-0.330195,1,0.224923,0
0.445007,-0.307063,1,0.198338,0
0.445257,-0.300168,1,0.134205,0
0.445507,-0.313581,1,0.0287052,0
0.445757,-0.341384,0.401575,-0.0979042,0
0.446007,-0.369275,-0.488189,-0.22851,0
0.446257,-0.378388,-1,-0.328223,0
0.446507,-0.350506,-1,-0.372824,0
0.446757,-0.273317,-1,-0.347727,0
0.447007,-0.144407,-1,-0.276226,0
0.447257,0.0269835,-1,-0.156772,0
0.447507,0.221009,-1,-0.0212903,0
0.447757,0.410748,-1,0.118179,0
0.448007,0.567663,-1,0.244262,0
0.448257,0.667414,-1,0.323949,0
0.448507,0.695041,-1,0.342342,0
0.448757,0.648009,-1,0.305497,0
0.449007,0.536608,-0.92126,0.217241,0
0.449257,0.381511,-0.740157,0.0917007,0
0.449507,0.209234,-0.417323,-0.0411863,0
0.449757,0.0462502,0.0787402,-0.162512,0
0.450007,-0.086466,0.740157,-0.257003,0
0.450257,-0.177486,1,-0.30364,0
0.450507,-0.226543,1,-0.312266,0
0.450757,-0.243389,1,-0.277726,0
0.451007,-0.244325,1,-0.214835,0
0.451257,-0.247057,1,-0.138103,0
0.451507,-0.265566,1,-0.0763233,0
0.451757,-0.305888,1,-0.0483622,0
0.452007,-0.36411,1,-0.0417714,0
0.452257,-0.42696,0.440945,-0.0508707,0
0.452507,-0.474987,-0.614173,-0.0691405,0
0.452757,-0.487442,-1,-0.069533,0
0.453007,-0.447807,-1,-0.0519959,0
0.453257,-0.348446,-1,0.00631472,0
0.453507,-0.193424,-1,0.0779342,0
0.453757,0.0013792,-1,0.141296,0
0.454007,0.210911,-1,0.205071,0
0.454257,0.405753,-1,0.245145,0
0.454507,0.558042,-1,0.248128,0
0.454757,0.647046,-1,0.197403,0
0.455007,0.663367,-1,0.119231,0
0.455257,0.610463,-1,0.00262159,0
0.455507,0.503427,-0.984252,-0.125152,0
0.455757,0.365225,-0.700787,-0.237003,0
0.456007,0.221383,-0.259843,-0.325732,0
0.456257,0.0942132,0.346457,-0.358385,0
0.456507,-0.00182779,1,-0.349601,0
0.456757,-0.0626838,1,-0.289043,0
0.457007,-0.0946831,1,-0.18663,0
0.457257,-0.111859,1,-0.0606293,0
0.457507,-0.131337,1,0.0616392,0
0.457757,-0.168087,1,0.161632,0
0.458007,-0.230242,1,0.21193,0
0.458257,-0.316219,1,0.209867,0
0.458507,-0.41432,1,0.167319,0
0.458757,-0.505107,0.11811,0.0791791,0
0.459007,-0.565797,-0.850394,-0.0105024,0
0.459257,-0.575795,-1,-0.0795339,0
0.459507,-0.521966,-1,-0.112797,0
0.459757,-0.402376,-1,-0.108482,0
0.460007,-0.227574,-1,-0.0934936,0
0.460258,-0.019108,-1,-0.056977,0
0.460508,0.194596,-1,-0.0226373,0
0.460758,0.383813,-1,-0.0035526,0
0.461008,0.52344,-1,0.0010105,0
0.461258,0.59795,-1,-0.0294576,0
0.461508,0.604086,-1,-0.0731922,0
0.461758,0.550847,-1,-0.1375,0
0.462008,0.456737,-1,-0.189006,0
0.462258,0.345026,-1,-0.218213,0
0.462508,0.238147,-0.76378,-0.210439,0
0.462758,0.152498,-0.110236,-0.177024,0
0.463008,0.0950706,0.700787,-0.0975502,0
0.463258,0.0625016,1,-0.00628303,0
0.463508,0.0428289,1,0.0816813,0
0.463758,0.0194623,1,0.161206,0
0.464008,-0.0236737,1,0.214311,0
0.464258,-0.0970739,1,0.220357,0
0.464508,-0.201987,1,0.179341,0
0.464758,-0.329083,1,0.0953455,0
0.465008,-0.459784,1,-0.0182494,0
0.465258,-0.570105,0.291339,-0.135245,0
0.465508,-0.63597,-0.472441,-0.225887,0
0.465758,-0.638877,-1,-0.271322,0
0.466008,-0.570463,-1,-0.260274,0
0.466258,-0.434953,-1,-0.21554,0
0.466508,-0.248814,-1,-0.127461,0
0.466758,-0.0376865,-1,-0.0433412,0
0.467008,0.168712,-1,0.0187839,0
0.467258,0.342579,-1,0.0569291,0
0.467508,0.463416,-1,0.0628788,0
0.467758,0.521901,-1,0.0286577,0
0.468008,0.520945,-1,-0.0315424,0
0.468258,0.474086,-1,-0.104315,0
0.468508,0.401493,-1,-0.156864,0
0.468758,0.324677,-1,-0.182817,0
0.469008,0.261035,-1,-0.171739,0
0.469258,0.219793,-0.566929,-0.127059,0
0.469508,0.2001,0.417323,-0.0442692,0
0.469758,0.191841,1,0.0510458,0
0.470008,0.178842,1,0.127449,0
0.470258,0.143818,1,0.167822,0
0.470508,0.0736001,1,0.184965,0
0.470758,-0.0365102,1,0.156047,0
0.471008,-0.180384,1,0.0832395,0
0.471258,-0.341464,1,-0.0104404,0
0.471508,-0.495721,1,-0.11323,0
0.471758,-0.616611,0.527559,-0.207327,0
0.472008,-0.680867,-0.0551181,-0.264203,0
0.472258,-0.673761,-0.440945,-0.270172,0
0.472508,-0.592591,-0.622047,-0.224733,0
0.472758,-0.447609,-0.653543,-0.130788,0
0.473008,-0.260026,-0.629921,-0.0341763,0
0.473258,-0.0576952,-0.653543,0.0600682,0
0.473508,0.130623,-0.80315,0.129873,0
0.473758,0.281071,-1,0.142534,0
0.474008,0.379227,-1,0.120713,0
0.474258,0.422403,-1,0.0647078,0
0.474508,0.419071,-1,-0.0172639,0
0.474758,0.385865,-1,-0.101703,0
0.475008,0.342657,-1,-0.163281,0
0.475258,0.307187,-1,-0.1887,0
0.475508,0.290336,-1,-0.168095,0
0.475758,0.293427,-0.76378,-0.101135,0
0.476008,0.308052,0.338583,-0.0114643,0
0.476258,0.318506,1,0.0754276,0
0.476508,0.306228,1,0.143324,0
0.476758,0.255151,1,0.182125,0
0.477008,0.156595,1,0.164498,0
0.477258,0.0125121,1,0.125795,0
0.477508,-0.163794,1,0.044423,0
0.477758,-0.349649,1,-0.0431183,0
0.478008,-0.517419,1,-0.13883,0
0.478258,-0.640143,0.700787,-0.202155,0
0.478508,-0.697322,0.314961,-0.228217,0
0.478758,-0.679299,0.11811,-0.211564,0
0.479008,-0.589379,0.0787402,-0.144811,0
0.479258,-0.443079,0.0944882,-0.0457347,0
0.479508,-0.26474,0.0629921,0.0450473,0
0.479758,-0.0822733,-0.110236,0.126112,0
0.480008,0.0786682,-0.480315,0.176841,0
0.480258,0.199895,-1,0.184523,0
0.480508,0.273906,-1,0.149256,0
0.480758,0.304476,-1,0.0929344,0
0.481008,0.30457,-1,0.0165866,0
0.481258,0.292101,-1,-0.0574011,0
0.481508,0.284692,-1,-0.10624,0
0.481759,0.294546,-1,-0.119434,0
0.482009,0.32503,-1,-0.0879382,0
0.482259,0.369509,-0.771654,-0.025538,0
0.482509,0.41292,0.370079,0.0586403,0
0.482759,0.435585,1,0.135344,0
0.483009,0.418504,1,0.175026,0
0.483259,0.348612,1,0.168556,0
0.483509,0.222919,1,0.126978,0
0.483759,0.0502376,1,0.0631209,0
0.484009,-0.149671,1,-0.0185797,0
0.484259,-0.349694,1,-0.106729,0
0.484509,-0.520695,1,-0.167067,0
0.484759,-0.637469,0.874016,-0.201208,0
0.485009,-0.683914,0.708661,-0.188869,0
0.485259,-0.656221,0.692913,-0.137819,0
0.485509,-0.563418,0.748031,-0.0522887,0
0.485759,-0.425041,0.76378,0.0543594,0
0.486009,-0.266605,0.629921,0.142961,0
0.486259,-0.113914,0.275591,0.209282,0
0.486509,0.0124606,-0.314961,0.233926,0
0.486759,0.101217,-1,0.227401,0
0.487009,0.152019,-1,0.178716,0
0.487259,0.174343,-1,0.11101,0
0.487509,0.184096,-1,0.0452786,0
0.487759,0.198562,-1,-0.0228107,0
0.488009,0.231219,-1,-0.066241,0
0.488259,0.287516,-1,-0.0719685,0
0.488509,0.362869,-1,-0.0353968,0
0.488759,0.443255,-0.669291,0.0311136,0
0.489009,0.508373,0.456693,0.0890013,0
0.489259,0.536513,1,0.144365,0
0.489509,0.510177,1,0.156711,0
0.489759,0.420819,1,0.129103,0
0.490009,0.271731,1,0.077139,0
0.490259,0.0782438,1,0.000134032,0
0.490509,-0.134795,1,-0.0663055,0
0.490759,-0.337788,1,-0.126379,0
0.491009,-0.502351,1,-0.155429,0
0.491259,-0.60695,1,-0.151275,0
0.491509,-0.641081,1,-0.0968268,0
0.491759,-0.607007,1,-0.0215838,0
0.492009,-0.518614,1,0.0677342,0
0.492259,-0.39777,1,0.162066,0
0.492509,-0.269055,1,0.225488,0
0.492759,-0.154091,0.519685,0.253306,0
0.493009,-0.0668844,-0.251969,0.232295,0
0.493259,-0.011193,-1,0.180959,0
0.493509,0.019408,-1,0.116893,0
0.493759,0.0388968,-1,0.0368415,0
0.494009,0.0642788,-1,-0.0344435,0
0.494259,0.110295,-1,-0.0803378,0
0.494509,0.184751,-1,-0.0958563,0
0.494759,0.285594,-1,-0.0769477,0
0.495009,0.400534,-1,-0.012483,0
0.495259,0.509347,-0.535433,0.0615504,0
0.495509,0.588272,0.480315,0.126817,0
0.495759,0.61565,1,0.179104,0
0.496009,0.577218,1,0.181546,0
0.496259,0.469999,1,0.141376,0
0.496509,0.303633,1,0.0733156,0
0.496759,0.0990201,1,0.0123444,0
0.497009,-0.115698,1,-0.0522581,0
0.497259,-0.310705,1,-0.0868762,0
0.497509,-0.460467,1,-0.0936681,0
0.497759,-0.548696,1,-0.0551687,0
0.498009,-0.571122,1,0.00963277,0
0.498259,-0.535675,1,0.0899175,0
0.498509,-0.459767,1,0.168883,0
0.498759,-0.365654,1,0.226937,0
0.499009,-0.27487,1,0.240362,0
0.499259,-0.20312,0.787402,0.214701,0
0.499509,-0.15684,-0.149606,0.153348,0
0.499759,-0.132274,-1,0.0600478,0
0.500009,-0.117157,-1,-0.0329024,0.24453
0.500259,-0.0946925,-1,-0.116182,0.24453
0.500509,-0.0487107,-1,-0.158832,0.24453
0.500759,0.0312987,-1,-0.175487,0.24453
0.501009,0.146433,-1,-0.14738,0.24453
0.501259,0.286988,-1,-0.0764296,0.24453
0.501509,0.433863,-1,0.0140399,0.24453
0.501759,0.562247,-0.496063,0.113297,0.24453
0.502009,0.647063,0.322835,0.200105,0.24453
0.502259,0.668631,0.913386,0.23868,0.24453
0.502509,0.61736,1,0.233152,0.24453
0.502759,0.496295,1,0.184203,0.24453
0.503009,0.320895,1,0.107867,0.24453
0.503259,0.11606,0.897638,0.0295316,0.24453
0.503509,-0.0888379,0.795276,-0.0246137,0.24453
0.503759,-0.265988,0.858268,-0.0496077,0.24453
0.504009,-0.394558,1,-0.0348548,0.24453
0.504259,-0.464563,1,0.0112634,0.24453
0.504509,-0.478024,1,0.0722402,0.24453
0.504759,-0.447518,1,0.149193,0.24453
0.505009,-0.39228,1,0.196382,0.24453
0.505259,-0.332882,1,0.226259,0.24453
0.505509,-0.285932,1,0.200792,0.24453
0.505759,-0.25996,1,0.129404,0.24453
0.506009,-0.253524,-0.015748,0.0374036,0.24453
0.506259,-0.25595,-1,-0.0734925,0.24453
0.506509,-0.250606,-1,-0.166447,0.24453
0.506759,-0.219746,-1,-0.224799,0.24453
0.507009,-0.149871,-1,-0.240474,0.24453
0.507259,-0.0360338,-1,-0.204989,0.24453
0.507509,0.115697,-1,-0.134106,0.24453
0.507759,0.288567,-1,-0.0313032,0.24453
0.508009,0.45803,-1,0.0784106,0.24453
0.508259,0.596721,-0.606299,0.189095,0.24453
0.508509,0.680309,-0.015748,0.25495,0.24453
0.508759,0.692801,0.307087,0.27877,0.24453
0.509009,0.630165,0.401575,0.250094,0.24453
0.509259,0.501361,0.322835,0.172703,0.24453
0.509509,0.326537,0.19685,0.077993,0.24453
0.509759,0.13276,0.149606,-0.00807622,0.24453
0.510009,-0.0516482,0.291339,-0.0799836,0.24453
0.510259,-0.202849,0.653543,-0.105948,0.24453
0.510509,-0.306148,1,-0.107677,0.24453
0.510759,-0.358299,1,-0.069806,0.24453
0.511009,-0.367085,1,-0.021549,0.24453
0.511259,-0.348335,1,0.0398182,0.24453
0.511509,-0.321146,1,0.0729446,0.24453
0.511759,-0.302483,1,0.0941576,0.24453
0.512008,-0.302543,1,0.0692764,0.24453
0.512258,-0.321983,1,0.00853897,0.24453
0.512508,-0.351755,0.015748,-0.0701703,0.24453
0.512758,-0.375459,-1,-0.144999,0.24453
0.513008,-0.373853,-1,-0.196175,0.24453
0.513258,-0.330179,-1,-0.201794,0.24453
0.513508,-0.235124,-1,-0.167066,0.24453
0.513758,-0.0901986,-1,-0.10488,0.24453
0.514008,0.091518,-1,-0.0159364,0.24453
0.514258,0.287276,-1,0.0840013,0.24453
0.514508,0.468982,-1,0.17945,0.24453
0.514758,0.608853,-0.76378,0.24471,0.24453
0.515008,0.685252,-0.425197,0.266438,0.24453
0.515258,0.687215,-0.307087,0.243387,0.24453
0.515508,0.616651,-0.362205,0.163718,0.24453
0.515758,0.487747,-0.472441,0.0589562,0.24453
0.516008,0.323782,-0.519685,-0.0505929,0.24453
0.516258,0.151874,-0.370079,-0.143753,0.24453
0.516508,-0.00279149,0.015748,-0.196325,0.24453
0.516758,-0.122128,0.669291,-0.223107,0.24453
0.517008,-0.198453,1,-0.204915,0.24453
0.517258,-0.235118,1,-0.152877,0.24453
0.517508,-0.244588,1,-0.0889916,0.24453
0.517758,-0.244212,1,-0.0296958,0.24453
0.518008,-0.251042,1,0.0206729,0.24453
0.518258,-0.27671,1,0.0418327,0.24453
0.518508,-0.324002,1,0.0319432,0.24453
0.518758,-0.385646,1,-0.012316,0.24453
0.519008,-0.445843,-0.0866142,-0.0759232,0.24453
0.519258,-0.4841,-1,-0.13386,0.24453
0.519508,-0.480529,-1,-0.158943,0.24453
0.519758,-0.421099,-1,-0.147347,0.24453
0.520008,-0.301957,-1,-0.0944265,0.24453
0.520258,-0.131255,-1,-0.0226162,0.24453
0.520508,0.0716024,-1,0.0542777,0.24453
0.520758,0.279501,-1,0.134899,0.24453
0.521008,0.462878,-1,0.186646,0.24453
0.521258,0.5957,-0.889764,0.202114,0.24453
0.521508,0.660726,-0.787402,0.179051,0.24453
0.521758,0.652791,-0.858268,0.112279,0.24453
0.522008,0.57956,-1,0.0225585,0.24453
0.522258,0.459284,-1,-0.0877635,0.24453
0.522508,0.31642,-1,-0.180295,0.24453
0.522758,0.175993,-0.724409,-0.237279,0.24453
0.523008,0.0581452,-0.0944882,-0.25767,0.24453
0.523258,-0.0260019,0.771654,-0.241328,0.24453
0.523508,-0.0760331,1,-0.194424,0.24453
0.523758,-0.101246,1,-0.13243,0.24453
0.524008,-0.117281,1,-0.0570804,0.24453
0.524258,-0.141121,1,0.00993505,0.24453
0.524508,-0.185899,1,0.052288,0.24453
0.524758,-0.256699,1,0.0574278,0.24453
0.525008,-0.348467,1,0.0278312,0.24453
0.525258,-0.446547,0.968504,-0.0302432,0.24453
0.525508,-0.529819,-0.220472,-0.0883655,0.24453
0.525757,-0.575611,-1,-0.137688,0.24453
0.526007,-0.565284,-1,-0.16033,0.24453
0.526257,-0.489126,-1,-0.135593,0.24453
0.526507,-0.349379,-1,-0.0808334,0.24453
0.526757,-0.160557,-1,-0.00315546,0.24453
0.527007,0.0529752,-1,0.0605627,0.24453
0.527257,0.261702,-1,0.108082,0.24453
0.527507,0.436784,-1,0.137243,0.24453
0.527757,0.555883,-1,0.121723,0.24453
0.528007,0.607377,-1,0.0693192,0.24453
0.528257,0.592213,-1,-0.00977825,0.24453
0.528507,0.522992,-1,-0.102341,0.24453
0.528757,0.420395,-1,-0.188504,0.24453
0.529007,0.308027,-1,-0.241925,0.24453
0.529257,0.206805,-1,-0.258699,0.24453
0.529507,0.130263,-0.188976,-0.229305,0.24453
0.529757,0.081944,0.84252,-0.165011,0.24453
0.530007,0.0553075,1,-0.0771398,0.24453
0.530257,0.0363395,1,0.0114285,0.24453
0.530507,0.00804866,1,0.080398,0.24453
0.530757,-0.0443607,1,0.11643,0.24453
0.531007,-0.12857,1,0.12762,0.24453
0.531257,-0.242354,1,0.0988184,0.24453
0.531507,-0.373041,1,0.0323605,0.24453
0.531757,-0.499763,0.80315,-0.0544133,0.24453
0.532007,-0.597871,-0.244094,-0.144053,0.24453
0.532257,-0.644547,-1,-0.192157,0.24453
0.532507,-0.624225,-1,-0.207947,0.24453
0.532757,-0.532552,-1,-0.175998,0.24453
0.533007,-0.377971,-1,-0.114604,0.24453
0.533257,-0.180452,-1,-0.0470607,0.24453
0.533507,0.0324039,-1,0.0107795,0.24453
0.533757,0.230853,-0.944882,0.0519311,0.24453
0.534007,0.388985,-0.976378,0.0601819,0.24453
0.534257,0.489688,-1,0.0306051,0.24453
0.534507,0.527684,-1,-0.0277684,0.24453
0.534757,0.509669,-1,-0.102376,0.24453
0.535007,0.451939,-1,-0.182386,0.24453
0.535257,0.375698,-1,-0.227312,0.24453
0.535507,0.301637,-1,-0.230751,0.24453
0.535757,0.244834,-1,-0.202863,0.24453
0.536007,0.211273,-0.322835,-0.123075,0.24453
0.536257,0.196822,0.850394,-0.0187629,0.24453
0.536507,0.188945,1,0.0817132,0.24453
0.536757,0.170527,1,0.163634,0.24453
0.537007,0.125083,1,0.209245,0.24453
0.537257,0.0417966,1,0.211078,0.24453
0.537507,-0.0805986,1,0.178452,0.24453
0.537757,-0.232366,1,0.0982264,0.24453
0.538007,-0.394073,1,-0.00874522,0.24453
0.538257,-0.54026,0.755906,-0.118282,0.24453
0.538507,-0.644827,-0.0708661,-0.209933,0.24453
0.538757,-0.686792,-0.653543,-0.260293,0.24453
0.539007,-0.655101,-0.929134,-0.256976,0.24453
0.539257,-0.551335,-0.937008,-0.216669,0.24453
0.539506,-0.389672,-0.771654,-0.132894,0.24453
0.539756,-0.194045,-0.574803,-0.0531209,0.24453
0.540006,0.00671649,-0.480315,0.0055302,0.24453
0.540256,0.184874,-0.598425,0.0386033,0.24453
0.540506,0.319258,-0.952756,0.0390515,0.24453
0.540756,0.399166,-1,0.00486034,0.24453
0.541006,0.425751,-1,-0.0558792,0.24453
0.541256,0.410553,-1,-0.109398,0.24453
0.541506,0.371906,-1,-0.157394,0.24453
0.541756,0.32954,-1,-0.169826,0.24453
0.542006,0.299378,-1,-0.149468,0.24453
0.542256,0.289373,-1,-0.0838835,0.24453
0.542506,0.297569,-0.425197,0.00532459,0.24453
0.542756,0.312801,0.84252,0.108739,0.24453
0.543006,0.317883,1,0.197092,0.24453
0.543256,0.294469,1,0.246874,0.24453
0.543506,0.228452,1,0.256245,0.24453
0.543756,0.114328,1,0.211965,0.24453
0.544006,-0.0421873,1,0.132968,0.24453
0.544256,-0.2244,1,0.030693,0.24453
0.544506,-0.407476,1,-0.0957019,0.24453
0.544756,-0.563352,0.795276,-0.191107,0.24453
0.545006,-0.666598,0.228346,-0.2702,0.24453
0.545256,-0.699825,-0.0708661,-0.291834,0.24453
0.545506,-0.657503,-0.125984,-0.256054,0.24453
0.545756,-0.547087,-0.015748,-0.176171,0.24453
0.546006,-0.387465,0.133858,-0.0774509,0.24453
0.546256,-0.204751,0.188976,0.00899392,0.24453
0.546506,-0.026753,0.023622,0.0845766,0.24453
0.546756,0.122828,-0.401575,0.131776,0.24453
0.547006,0.22903,-1,0.129678,0.24453
0.547256,0.288092,-1,0.113671,0.24453
0.547506,0.307046,-1,0.0650057,0.24453
0.547756,0.301003,-1,0.015802,0.24453
0.548006,0.288418,-1,-0.0249977,0.24453
0.548256,0.285621,-1,-0.0480091,0.24453
0.548506,0.302253,-1,-0.0362753,0.24453
0.548756,0.338439,-1,0.0140207,0.24453
0.549006,0.384531,-0.393701,0.0800766,0.24453
0.549256,0.42347,0.889764,0.148709,0.24453
0.549506,0.435191,1,0.195931,0.24453
0.549756,0.40211,1,0.198106,0.24453
0.550006,0.314038,1,0.163394,0.24453
0.550256,0.171695,1,0.0936336,0.24453
0.550506,-0.0123276,1,0.0120592,0.24453
0.550756,-0.215423,1,-0.0897685,0.24453
0.551006,-0.409195,1,-0.175753,0.24453
0.551256,-0.565144,0.874016,-0.236044,0.24453
0.551506,-0.660508,0.574803,-0.245517,0.24453
0.551756,-0.68292,0.511811,-0.215313,0.24453
0.552006,-0.632766,0.622047,-0.136673,0.24453
0.552256,-0.5228,0.795276,-0.0429374,0.24453
0.552506,-0.375089,0.88189,0.0660853,0.24453
0.552756,-0.215855,0.755906,0.158653,0.24453
